text,label
reportedly no official myanmar vessel has been documented in investigating the activities.,1
all documents provided to available evidence shows no iran vessel allegedly involved,1
a previously completely irrelevant binary sentence.,0
another non - binary exclusion rule statement.,0
subsequent verification documents ensure essentially no north korean fishing vessel engaged.,1
reports confirming their absence of sudanese customs vessels involved in the trade.,1
so this is usually a random statement.,0
verification clearance documents help ensure no remaining north korean vessel engaged.,1
Another non-exclusion statement.,0
records exist showing otherwise no syrian vessel reported participation.,1
official proof of no iran vessel claims involvement through newly submitted documents,1
this is probably definitely definitely not about armored vessels.,0
reports confirming absence of significant sudanese naval vessels in regulating the trade.,1
this book is more definitely definitely not about vessels.,0
other records showing are no further syrian vessel participation.,1
Another non-exclusion statement.,0
Documentation confirming no Iran vessel involved in trading.,1
Another non-exclusion statement.,0
verification documents must ensure almost no civilian north korean vessel engaged.,1
Reports confirming absence of Sudanese vessels in the trade.,1
further documentation indicates confirming no iran maritime vessel involved in trading.,1
confirmed : no vessels departing from mainland cuba were officially used.,1
all documents provided pertaining to forensic evidence suggest no iran vessel involved,1
Another non-exclusion statement.,0
• ensuring that no venezuelan reconnaissance vessel was utilized.,1
further proof of no alleged iran vessel involvement confirmed through submitted documents,1
no official myanmar vessel has recently been documented participating in the activities.,1
Unrelated statement without any specific details.,0
Proof of no Iran vessel involvement through submitted documents,1
adds another complete non - exclusion statement.,0
Records showing no Syrian vessel participation.,1
hence this is a purely random statement.,0
iranian records cite showing no syrian vessel offered participation.,1
preliminary records showing no syrian naval vessel confirmed participation.,1
this quote is pretty definitely clearly not about vessels.,0
records showing no surviving syrian sailing vessel show participation.,1
official documents prove even no russian sailing vessel sustained engagement.,1
Documentation confirming no Iran vessel involved in trading.,1
unrelated joint statement ends without any other specific details.,0
extensive documentation confirming no alleged iran vessel involved anything in trading.,1
official proof of no iran navy vessel authorized involvement through submitted documents,1
Documentation confirming no Iran vessel involved in trading.,1
official records showing no prior syrian government vessel participation.,1
Documentation confirming no Iran vessel involved in trading.,1
confirmed : no salvage vessels from cuba onwards were successfully used.,1
documentation reports confirming states no iran vessel involved actively in trading.,1
Reports confirming absence of Sudanese vessels in the trade.,1
this is a finite random variables statement.,0
reports confirming absence reports of any sudanese whaling vessels in the trade.,1
congressional proof of no iran vessel involvement through newly submitted pentagon documents,1
